,location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
16051,2号,平度市,CN,o3,161.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,36.799,119.976,1.0
16052,2号,平度市,CN,pm10,55.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,36.799,119.976,1.0
16053,2号,平度市,CN,pm25,13.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,36.799,119.976,1.0
16054,2号,平度市,CN,so2,7.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,36.799,119.976,1.0
16055,22中南校区,石家庄市,CN,co,800.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16056,22中南校区,石家庄市,CN,no2,39.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16057,22中南校区,石家庄市,CN,o3,140.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16058,22中南校区,石家庄市,CN,pm10,117.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16059,22中南校区,石家庄市,CN,pm25,42.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16060,22中南校区,石家庄市,CN,so2,16.0,2020-05-20 04:00:00+00:00,µg/m³,ChinaAQIData,38.037777,114.54806,1.0
16061,淮河道,天津市,CN,co,600.0,2019-03-19 07:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16062,淮河道,天津市,CN,no2,23.0,2019-03-19 06:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16063,淮河道,天津市,CN,o3,191.0,2019-03-19 07:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16064,淮河道,天津市,CN,pm10,110.0,2019-03-19 06:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16065,淮河道,天津市,CN,pm25,76.0,2019-03-19 06:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16066,淮河道,天津市,CN,so2,19.0,2019-03-19 06:00:00+00:00,µg/m³,ChinaAQIData,39.2133,117.1837,1.0
16067,BG0018A,Кърджали,BG,o3,52.05,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,41.636078,25.379683,1.0
16068,BG0018A,Кърджали,BG,pm10,28.63,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,41.636078,25.379683,1.0
16069,BG0018A,Кърджали,BG,so2,8.51,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,41.636078,25.379683,1.0
16070,BG0053R,Смолян,BG,no2,8.46,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,41.694344,24.738077,1.0
16071,BG0053R,Смолян,BG,o3,100.26,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,41.694344,24.738077,1.0
16072,BG0053R,Смолян,BG,pm10,16.72,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,41.694344,24.738077,1.0
16073,BG0053R,Смолян,BG,so2,3.38,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,41.694344,24.738077,1.0
16074,BG0058A,Благоевград,BG,no2,7.2,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.001934,23.097822,1.0
16075,BG0058A,Благоевград,BG,o3,6.67,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.001934,23.097822,1.0
16076,BG0058A,Благоевград,BG,pm10,32.61,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.001934,23.097822,1.0
16077,BG0058A,Благоевград,BG,so2,5.46,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.001934,23.097822,1.0
16078,BG0041A,Хасково,BG,no2,11.05,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.05638,25.59345,1.0
16079,BG0041A,Хасково,BG,o3,46.25,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.05638,25.59345,1.0
16080,BG0041A,Хасково,BG,pm10,6.1,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.05638,25.59345,1.0
16081,BG0041A,Хасково,BG,so2,37.15,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.05638,25.59345,1.0
16082,BG0051A,Пловдив,BG,co,330.0,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.142887,24.76524,1.0
16083,BG0051A,Пловдив,BG,no2,15.47,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.142887,24.76524,1.0
16084,BG0051A,Пловдив,BG,o3,35.12,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.142887,24.76524,1.0
16085,BG0051A,Пловдив,BG,pm10,43.84,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.142887,24.76524,1.0
16086,BG0051A,Пловдив,BG,so2,11.9,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.142887,24.76524,1.0
16087,BG0026A,Стара Загора,BG,no2,1.29,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.146477,25.875406,1.0
16088,BG0026A,Стара Загора,BG,so2,23.91,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.146477,25.875406,1.0
16089,BG0055A,Стара Загора,BG,co,170.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.432358,25.637388,1.0
16090,BG0055A,Стара Загора,BG,no2,6.56,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.432358,25.637388,1.0
16091,BG0055A,Стара Загора,BG,o3,51.12,2020-05-19 22:00:00+00:00,µg/m³,EEA Bulgaria,42.432358,25.637388,1.0
16092,BG0055A,Стара Загора,BG,pm10,19.95,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.432358,25.637388,1.0
16093,BG0055A,Стара Загора,BG,so2,8.16,2020-05-19 22:00:00+00:00,µg/m³,EEA Bulgaria,42.432358,25.637388,1.0
16094,BG0056A,Бургас,BG,no2,6.05,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.456623,27.420967,1.0
16095,BG0056A,Бургас,BG,o3,8.75,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.456623,27.420967,1.0
16096,BG0056A,Бургас,BG,pm10,15.25,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.456623,27.420967,1.0
16097,BG0056A,Бургас,BG,so2,19.02,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.456623,27.420967,1.0
16098,BG0044A,Бургас,BG,no2,15.47,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.51889,27.375143,1.0
16099,BG0044A,Бургас,BG,o3,59.16,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.51889,27.375143,1.0
16100,BG0044A,Бургас,BG,pm10,19.89,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.51889,27.375143,1.0
16101,BG0044A,Бургас,BG,so2,12.89,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.51889,27.375143,1.0
16102,BG0070A,София (столица),BG,co,500.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.63719,23.243864,1.0
16103,BG0070A,София (столица),BG,no2,3.76,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.63719,23.243864,1.0
16104,BG0070A,София (столица),BG,o3,88.09,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.63719,23.243864,1.0
16105,BG0070A,София (столица),BG,pm10,32.91,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.63719,23.243864,1.0
16106,BG0070A,София (столица),BG,so2,9.93,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.63719,23.243864,1.0
16107,BG0071A,Бургас,BG,no2,7.24,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.65976,27.720957,1.0
16108,BG0071A,Бургас,BG,o3,13.96,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.65976,27.720957,1.0
16109,BG0071A,Бургас,BG,pm10,13.5,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.65976,27.720957,1.0
16110,BG0071A,Бургас,BG,so2,4.96,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.65976,27.720957,1.0
16111,BG0052A,София (столица),BG,no2,13.32,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.666508,23.400164,1.0
16112,BG0052A,София (столица),BG,o3,33.97,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.666508,23.400164,1.0
16113,BG0052A,София (столица),BG,pm10,27.63,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.666508,23.400164,1.0
16114,BG0052A,София (столица),BG,so2,9.35,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.666508,23.400164,1.0
16115,BG0073A,София (столица),BG,co,330.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.669796,23.268402,1.0
16116,BG0073A,София (столица),BG,no2,12.67,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.669796,23.268402,1.0
16117,BG0073A,София (столица),BG,o3,47.4,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.669796,23.268402,1.0
16118,BG0073A,София (столица),BG,pm10,31.62,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.669796,23.268402,1.0
16119,BG0073A,София (столица),BG,so2,4.43,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.669796,23.268402,1.0
16120,BG0069A,Сливен,BG,pm10,8.61,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.674007,26.338326,1.0
16121,BG0069A,Сливен,BG,so2,8.55,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,42.674007,26.338326,1.0
16122,BG0050A,София (столица),BG,co,410.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.680557,23.296785,1.0
16123,BG0050A,София (столица),BG,no2,8.62,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.680557,23.296785,1.0
16124,BG0050A,София (столица),BG,o3,51.31,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.680557,23.296785,1.0
16125,BG0050A,София (столица),BG,pm10,28.62,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.680557,23.296785,1.0
16126,BG0050A,София (столица),BG,so2,8.98,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.680557,23.296785,1.0
16127,BG0040A,София (столица),BG,no2,13.99,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.732292,23.310972,1.0
16128,BG0040A,София (столица),BG,o3,42.32,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.732292,23.310972,1.0
16129,BG0040A,София (столица),BG,pm10,40.41,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.732292,23.310972,1.0
16130,BG0040A,София (столица),BG,so2,4.45,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,42.732292,23.310972,1.0
16131,BG0057A,Велико Търново,BG,no2,12.6,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.126476,25.691212,1.0
16132,BG0057A,Велико Търново,BG,o3,32.22,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.126476,25.691212,1.0
16133,BG0057A,Велико Търново,BG,pm10,35.48,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.126476,25.691212,1.0
16134,BG0057A,Велико Търново,BG,so2,2.57,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.126476,25.691212,1.0
16135,BG0066A,Ловеч,BG,pm10,21.46,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.136925,24.715742,1.0
16136,BG0043A,Враца,BG,co,190.0,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.207977,23.557413,1.0
16137,BG0043A,Враца,BG,no2,13.66,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.207977,23.557413,1.0
16138,BG0043A,Враца,BG,o3,44.58,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.207977,23.557413,1.0
16139,BG0043A,Враца,BG,pm10,25.31,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.207977,23.557413,1.0
16140,BG0043A,Враца,BG,so2,9.1,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.207977,23.557413,1.0
16141,BG0013A,Варна,BG,no2,16.23,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.223045,27.587238,1.0
16142,BG0013A,Варна,BG,o3,32.31,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.223045,27.587238,1.0
16143,BG0013A,Варна,BG,pm10,19.56,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.223045,27.587238,1.0
16144,BG0013A,Варна,BG,so2,7.65,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.223045,27.587238,1.0
16145,BG0075A,Варна,BG,co,290.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16146,BG0075A,Варна,BG,no2,13.07,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16147,BG0075A,Варна,BG,o3,60.85,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16148,BG0075A,Варна,BG,pm10,11.92,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16149,BG0075A,Варна,BG,pm25,3.63,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16150,BG0075A,Варна,BG,so2,30.19,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.22439,27.915733,1.0
16151,BG0038A,Шумен,BG,no2,6.85,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.268208,26.938438,1.0
16152,BG0038A,Шумен,BG,o3,85.32,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.268208,26.938438,1.0
16153,BG0038A,Шумен,BG,pm10,15.46,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.268208,26.938438,1.0
16154,BG0038A,Шумен,BG,so2,2.21,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.268208,26.938438,1.0
16155,BG0076A,Добрич,BG,pm10,20.85,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.552883,27.83308,1.0
16156,BG0045A,Русе,BG,co,180.0,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16157,BG0045A,Русе,BG,no2,21.35,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16158,BG0045A,Русе,BG,o3,28.39,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16159,BG0045A,Русе,BG,pm10,23.7,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16160,BG0045A,Русе,BG,pm25,11.59,2020-05-20 01:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16161,BG0045A,Русе,BG,so2,7.59,2020-05-20 00:00:00+00:00,µg/m³,EEA Bulgaria,43.851368,25.964087,1.0
16162,PT06004,Ilha da Madeira,PT,co,26.0,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.648888,-16.883057,1.0
16163,PT06004,Ilha da Madeira,PT,no2,10.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.648888,-16.883057,1.0
16164,PT06004,Ilha da Madeira,PT,pm10,17.1,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.648888,-16.883057,1.0
16165,PT06004,Ilha da Madeira,PT,pm25,6.2,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.648888,-16.883057,1.0
16166,PT06005,Ilha da Madeira,PT,no2,4.0,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.649723,-16.918333,1.0
16167,PT06005,Ilha da Madeira,PT,o3,87.8,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.649723,-16.918333,1.0
16168,PT06005,Ilha da Madeira,PT,pm10,13.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.649723,-16.918333,1.0
16169,PT06005,Ilha da Madeira,PT,pm25,3.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.649723,-16.918333,1.0
16170,PT06005,Ilha da Madeira,PT,so2,1.3,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.649723,-16.918333,1.0
16171,PT06008,Ilha da Madeira,PT,no2,0.8,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.807777,-16.886389,1.0
16172,PT06008,Ilha da Madeira,PT,o3,96.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.807777,-16.886389,1.0
16173,PT06008,Ilha da Madeira,PT,pm10,11.3,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.807777,-16.886389,1.0
16174,PT06008,Ilha da Madeira,PT,pm25,5.3,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,32.807777,-16.886389,1.0
16175,PT05007,Faro,PT,no2,3.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.015,-7.926667,1.0
16176,PT05007,Faro,PT,o3,103.3,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.015,-7.926667,1.0
16177,PT05007,Faro,PT,pm10,11.7,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.015,-7.926667,1.0
16178,PT05007,Faro,PT,pm25,7.8,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.015,-7.926667,1.0
16179,PT05007,Faro,PT,so2,0.0,2019-12-24 15:00:00+00:00,µg/m³,EEA Portugal,37.015,-7.926667,1.0
16180,PT05008,Faro,PT,no2,0.1,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,37.091667,-8.249722,1.0
16181,PT05008,Faro,PT,o3,93.4,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,37.091667,-8.249722,1.0
16182,PT05008,Faro,PT,pm10,48.2,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,37.091667,-8.249722,1.0
16183,PT05008,Faro,PT,so2,14.3,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,37.091667,-8.249722,1.0
16184,PT05011,Faro,PT,co,0.0,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.138332,-8.542222,1.0
16185,PT05011,Faro,PT,no2,2.7,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.138332,-8.542222,1.0
16186,PT05011,Faro,PT,pm10,5.6,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.138332,-8.542222,1.0
16187,PT05012,Faro,PT,no2,1.0,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.3125,-7.678611,1.0
16188,PT05012,Faro,PT,o3,97.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.3125,-7.678611,1.0
16189,PT05012,Faro,PT,pm10,9.5,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.3125,-7.678611,1.0
16190,PT05012,Faro,PT,pm25,6.9,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.3125,-7.678611,1.0
16191,PT05012,Faro,PT,so2,7.5,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,37.3125,-7.678611,1.0
16192,PT04003,Setúbal,PT,no2,5.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.871113,-8.723889,1.0
16193,PT04003,Setúbal,PT,o3,69.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.871113,-8.723889,1.0
16194,PT04003,Setúbal,PT,pm10,19.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.871113,-8.723889,1.0
16195,PT04003,Setúbal,PT,pm25,7.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.871113,-8.723889,1.0
16196,PT04003,Setúbal,PT,so2,0.0,2019-12-24 13:00:00+00:00,µg/m³,EEA Portugal,37.871113,-8.723889,1.0
16197,PT04001,Setúbal,PT,no2,8.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.954166,-8.838056,1.0
16198,PT04001,Setúbal,PT,o3,61.0,2020-02-19 15:00:00+00:00,µg/m³,EEA Portugal,37.954166,-8.838056,1.0
16199,PT04001,Setúbal,PT,pm10,18.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.954166,-8.838056,1.0
16200,PT04001,Setúbal,PT,pm25,1.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,37.954166,-8.838056,1.0
16201,PT04001,Setúbal,PT,so2,0.0,2019-12-24 13:00:00+00:00,µg/m³,EEA Portugal,37.954166,-8.838056,1.0
16202,PT04004,Setúbal,PT,co,0.0,2019-12-23 15:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16203,PT04004,Setúbal,PT,no2,2.0,2020-05-19 12:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16204,PT04004,Setúbal,PT,o3,94.0,2020-05-19 12:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16205,PT04004,Setúbal,PT,pm10,0.0,2019-12-23 15:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16206,PT04004,Setúbal,PT,pm25,8.0,2020-05-19 12:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16207,PT04004,Setúbal,PT,so2,0.0,2019-12-23 15:00:00+00:00,µg/m³,EEA Portugal,38.02,-8.6975,1.0
16208,PT04002,Setúbal,PT,co,0.0,2019-12-23 10:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16209,PT04002,Setúbal,PT,no2,3.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16210,PT04002,Setúbal,PT,o3,129.0,2019-12-30 06:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16211,PT04002,Setúbal,PT,pm10,0.0,2019-12-23 10:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16212,PT04002,Setúbal,PT,pm25,0.0,2019-12-23 10:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16213,PT04002,Setúbal,PT,so2,2.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.076942,-8.798611,1.0
16214,PT03094,Setúbal,PT,co,116.0,2020-05-19 09:00:00+00:00,µg/m³,EEA Portugal,38.524166,-8.894167,1.0
16215,PT03094,Setúbal,PT,no2,15.8,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.524166,-8.894167,1.0
16216,PT03094,Setúbal,PT,pm10,20.6,2020-05-08 04:00:00+00:00,µg/m³,EEA Portugal,38.524166,-8.894167,1.0
16217,PT03094,Setúbal,PT,so2,1.8,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.524166,-8.894167,1.0
16218,PT03093,Setúbal,PT,co,143.0,2020-05-19 06:00:00+00:00,µg/m³,EEA Portugal,38.529167,-8.894167,1.0
16219,PT03093,Setúbal,PT,no2,17.1,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.529167,-8.894167,1.0
16220,PT03093,Setúbal,PT,o3,82.0,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.529167,-8.894167,1.0
16221,PT03093,Setúbal,PT,pm10,14.2,2020-05-19 01:00:00+00:00,µg/m³,EEA Portugal,38.529167,-8.894167,1.0
16222,PT07001,Ilha do Faial,PT,no2,1.1,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,38.605,-28.63139,1.0
16223,PT07001,Ilha do Faial,PT,o3,81.7,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,38.605,-28.63139,1.0
16224,PT07001,Ilha do Faial,PT,pm10,10.4,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,38.605,-28.63139,1.0
16225,PT07001,Ilha do Faial,PT,pm25,103.4,2020-04-18 12:00:00+00:00,µg/m³,EEA Portugal,38.605,-28.63139,1.0
16226,PT07001,Ilha do Faial,PT,so2,0.0,2020-05-20 03:00:00+00:00,µg/m³,EEA Portugal,38.605,-28.63139,1.0
16227,PT04006,Évora,PT,no2,3.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.615,-7.3975,1.0
16228,PT04006,Évora,PT,o3,0.0,2019-12-24 13:00:00+00:00,µg/m³,EEA Portugal,38.615,-7.3975,1.0
16229,PT04006,Évora,PT,pm10,9.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.615,-7.3975,1.0
16230,PT04006,Évora,PT,pm25,10.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.615,-7.3975,1.0
16231,PT04006,Évora,PT,so2,2.0,2020-05-20 01:00:00+00:00,µg/m³,EEA Portugal,38.615,-7.3975,1.0
16232,PT03063,Setúbal,PT,no2,23.1,2020-05-19 09:00:00+00:00,µg/m³,EEA Portugal,38.619446,-9.081111,1.0
16233,PT03063,Setúbal,PT,o3,67.0,2020-05-19 09:00:00+00:00,µg/m³,EEA Portugal,38.619446,-9.081111,1.0
16234,PT03063,Setúbal,PT,pm10,16.8,2020-05-19 02:00:00+00:00,µg/m³,EEA Portugal,38.619446,-9.081111,1.0
16235,PT03063,Setúbal,PT,pm25,11.3,2020-05-19 03:00:00+00:00,µg/m³,EEA Portugal,38.619446,-9.081111,1.0
16236,PT03063,Setúbal,PT,so2,1.2,2020-05-18 19:00:00+00:00,µg/m³,EEA Portugal,38.619446,-9.081111,1.0
16237,PT03099,Setúbal,PT,no2,5.0,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,38.635555,-8.690556,1.0
16238,PT03099,Setúbal,PT,o3,75.0,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,38.635555,-8.690556,1.0
16239,PT03099,Setúbal,PT,pm10,15.8,2020-05-17 05:00:00+00:00,µg/m³,EEA Portugal,38.635555,-8.690556,1.0
16240,PT03099,Setúbal,PT,pm25,5.9,2020-05-17 05:00:00+00:00,µg/m³,EEA Portugal,38.635555,-8.690556,1.0
16241,PT03099,Setúbal,PT,so2,0.0,2020-05-19 10:00:00+00:00,µg/m³,EEA Portugal,38.635555,-8.690556,1.0
16242,PT03103,Setúbal,PT,no2,24.8,2020-04-27 09:00:00+00:00,µg/m³,EEA Portugal,38.65,-9.048611,1.0
16243,PT03103,Setúbal,PT,pm10,0.0,2019-12-24 16:00:00+00:00,µg/m³,EEA Portugal,38.65,-9.048611,1.0
16244,PT03103,Setúbal,PT,so2,0.0,2019-12-24 16:00:00+00:00,µg/m³,EEA Portugal,38.65,-9.048611,1.0
16245,PT03095,Setúbal,PT,no2,14.4,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.65861,-9.066944,1.0
16246,PT03095,Setúbal,PT,o3,83.0,2020-05-19 11:00:00+00:00,µg/m³,EEA Portugal,38.65861,-9.066944,1.0
16247,PT03095,Setúbal,PT,pm10,11.4,2020-05-19 08:00:00+00:00,µg/m³,EEA Portugal,38.65861,-9.066944,1.0
